,load_node_21,load_node_98,export_node_130,export_node_68,export_node_170,export_node_108,export_node_59,renew_node_24,renew_node_154,renew_node_155,renew_node_25,renew_node_202,renew_node_86,renew_node_99,prod_gen_5,prod_gen_7,prod_gen_9,prod_gen_25,prod_gen_31,prod_gen_41,time
114,297.5819,38.179,80.127932,-48.99157,-1525.189288,-22.863,25.870128,275.245458,0.0,222.34330099999997,62.632982999999996,414.51512599999995,189.137775,35.041072,356.325552,216.0,0.0,0.0,146.0,0.0,2012-01-05 18:00:00
115,308.8956,38.1832,79.62393,-47.671585,-2200.118,-22.8559,-20.6915,300.545798,0.0,214.46552999999997,43.760131,403.152783,162.58975800000002,35.752844,121.35413700000001,216.0,0.0,0.0,146.0,0.0,2012-01-05 19:00:00
117,301.1274,37.1845,110.514683,-42.199987,-2142.5481,-22.2579,-20.1501,478.48225599999995,0.0,252.631973,34.11631,570.010902,164.5438,8.103247999999999,0.0,216.0,0.0,189.128954,146.0,0.0,2012-01-05 21:00:00
118,289.7738,35.1674,109.123498,-41.6876,-2025.9182,-21.0462,-19.0532,440.670759,0.0,315.789967,31.834977000000002,448.60215700000003,159.939449,4.818147,30.089282,216.0,0.0,0.0,146.0,0.0,2012-01-05 22:00:00
119,271.5684,32.591,121.944787,-42.41968,-1877.2525,-19.5018,-17.6551,346.976093,0.0,301.392661,27.203178,298.577139,138.669591,3.285101,0.0,216.0,0.0,0.0,67.082553,0.0,2012-01-05 23:00:00
120,239.3004,29.5812,126.25009399999999,-41.814532,-1704.4751,-17.7069,-16.0301,351.424504,0.0,269.06663399999996,17.075438000000002,322.564309,142.44291299999998,3.3398519999999996,0.0,216.0,0.0,0.0,0.0,0.0,2012-01-06 00:00:00
121,221.095,27.2908,-27.2231,-40.735706,-1572.4707,-16.3356,-14.7887,359.209224,0.0,303.43001499999997,10.92275,315.199827,141.185139,7.993745,0.0,216.0,0.0,0.0,0.0,0.0,2012-01-06 01:00:00
122,204.722,25.7594,-25.7011,-38.544988000000004,-1484.5581,-15.4223,-13.9619,351.980555,0.0,375.688193,8.0538,398.52367999999996,0.0,14.782951999999998,0.0,216.0,0.0,0.0,0.0,0.0,2012-01-06 02:00:00
124,195.7188,25.0344,-24.9823,-37.754409,-1443.0401,-14.991,-13.5714,431.21788399999997,0.0,330.05144900000005,12.75473,269.960866,0.0,10.074308,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-06 04:00:00
125,192.9303,25.2769,-25.2309,-36.857865999999994,-1457.3987,-15.1402,-13.7065,307.774467,0.0,309.134608,12.962124000000001,207.467977,0.0,7.391475999999999,0.0,158.45559,0.0,0.0,0.0,0.0,2012-01-06 05:00:00
126,197.7904,26.1158,-26.0704,-36.055699,-1505.8928,-15.644,-14.1625,256.895761,0.0,276.94440499999996,13.480609,186.4266,0.0,4.653892,0.0,216.0,0.0,0.0,0.0,0.0,2012-01-06 06:00:00
127,215.3584,26.4309,56.480160999999995,-37.582775,-551.41851,-15.8199,64.016897,251.61327200000002,0.0,291.477535,12.547336,168.962257,0.0,3.5588589999999996,0.0,216.0,0.0,0.0,0.0,0.0,2012-01-06 07:00:00
128,242.4077,28.1271,49.008352,-38.382636,-600.115226,-16.8239,76.570324,226.786573,0.0,437.115359,10.617531,170.83364699999998,0.0,7.500903,0.0,216.0,0.0,0.0,146.0,0.0,2012-01-06 08:00:00
129,272.7635,29.563,40.613979,-29.502661,-655.044396,-17.6675,62.642846999999996,296.403169,0.0,443.225434,12.189751,237.914331,0.0,15.875617000000002,0.0,216.0,0.0,0.0,146.0,0.0,2012-01-06 09:00:00
130,285.6706,30.4468,48.857155999999996,-22.578504000000002,-671.468873,-18.1917,30.265895,398.742133,0.0,417.57543,14.288032999999999,278.37697099999997,0.0,18.156619,0.0,0.0,0.0,0.0,146.0,0.0,2012-01-06 10:00:00
131,288.4194,30.3321,38.574177,-16.760842,-604.313478,-18.12,1.7635560000000001,497.947214,0.0,438.5826,23.816091,302.795061,0.0,28.128683000000002,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-06 11:00:00
133,272.4846,29.8705,63.75145500000001,-15.499077,-675.438799,-17.854,1.962532,561.840342,0.0,525.73048,21.688795000000002,337.533182,0.0,53.637692,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-06 13:00:00
134,274.7553,28.2316,87.453164,-17.156686999999998,-681.445946,-16.8598,4.632345,507.49251799999996,0.0,462.2216,14.903976,301.278841,0.0,43.969073,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-06 14:00:00
135,274.0382,27.911,44.194697999999995,-23.41251,-671.582524,-16.6663,15.788885999999998,397.975588,0.0,483.992811,10.588609,229.351667,0.0,34.514952,0.0,0.0,0.0,0.0,146.0,0.0,2012-01-06 15:00:00
136,270.7716,28.6688,14.842170000000001,-41.943439,-800.593093,-17.1279,15.289487,131.506163,89.480783,458.94808499999994,16.211296,82.482198,0.0,80.430211,630.0,0.0,0.0,957.0,146.0,0.0,2012-01-06 16:00:00
137,267.5847,31.586,2.7115549999999997,-44.376287,-977.3236789999999,-18.8967,4.610484,199.344438,66.965815,459.76302699999997,21.396145999999998,160.966534,0.0,98.169754,630.0,0.0,0.0,957.0,146.0,0.0,2012-01-06 17:00:00
138,294.3152,33.3515,13.378063000000001,-46.183693,-1343.857426,213.717461,-8.190847999999999,224.64477799999997,72.89568299999999,434.228182,21.983762,245.13204199999998,109.493725,94.391888,630.0,0.0,0.0,957.0,146.0,0.0,2012-01-06 18:00:00
139,304.633,34.2956,20.591374,-46.242695,-1578.773919,208.75441899999998,-11.210635,217.972161,74.725603,327.334976,33.874351000000004,272.906659,97.185507,99.976559,630.0,0.0,0.0,957.0,146.0,0.0,2012-01-06 19:00:00
140,304.5932,35.2113,5.893253,-47.887862,-1728.038587,191.53771799999998,-9.126278999999998,169.595686,49.986934999999995,211.61323399999998,26.235339,232.086388,90.29021,62.0884,630.0,0.0,1368.4471839999999,957.0,146.0,0.0,2012-01-06 20:00:00
141,295.3908,35.4251,-12.418271,-50.061393,-1833.413403,186.223881,-8.565855,133.174318,30.089447999999997,138.268467,12.823861,210.203356,82.855867,30.660938,630.0,0.0,2087.0,957.0,146.0,0.0,2012-01-06 21:00:00
142,283.9975,33.6009,-19.909670000000002,-48.511136,-1835.9696379999998,223.102186,-8.424095,118.16092900000001,13.272713000000001,127.674223,12.789296,169.172671,91.345842,52.61636,630.0,0.0,1915.324277,957.0,146.0,0.0,2012-01-06 22:00:00
143,269.2578,30.9898,-22.952151,-45.295502,-1694.441387,243.50050299999998,-9.565294999999999,108.98608,14.1066,119.524805,11.372103,142.660536,90.200369,55.299192000000005,630.0,0.0,2087.0,957.0,146.0,0.0,2012-01-06 23:00:00
144,243.0849,28.1443,-21.914688,-41.814139000000004,-1503.660792,242.70984700000002,-10.028953,82.017586,14.1066,124.414456,9.954911,163.912327,92.760837,58.858051,175.409864,216.0,2087.0,0.0,146.0,0.0,2012-01-07 00:00:00
145,221.2941,25.9848,-18.236119,-38.268372,-1370.5130880000002,246.16656400000002,-10.155130999999999,63.111837,9.4044,150.764242,13.273214999999999,270.381694,107.202779,94.391888,0.0,216.0,2071.969394,0.0,146.0,0.0,2012-01-07 01:00:00
146,205.6382,25.0332,-13.688209,-37.271291,-1321.5467230000002,245.59707400000002,-8.973586,72.564712,11.581774000000001,185.670918,14.206488,352.022237,114.974026,56.50372900000001,0.0,216.0,723.329671,0.0,0.0,0.0,2012-01-07 02:00:00
147,195.7587,24.558,-16.483273,-36.874012,-1327.823659,242.479306,-6.7176279999999995,96.752949,15.936520000000002,150.492595,15.036064000000001,354.75761600000004,111.56006799999999,57.215501,0.0,216.0,0.0,0.0,0.0,0.0,2012-01-07 03:00:00
148,189.8628,24.8356,-12.596153999999999,-37.034675,-1369.079652,243.923905,-7.508138000000001,123.443418,24.391215,131.47728500000002,15.623679999999998,309.097828,105.09151499999999,50.590548,0.0,146.546902,0.0,0.0,0.0,0.0,2012-01-07 04:00:00
149,184.445,25.6857,-12.263796000000001,-38.186851000000004,-1432.1064390000001,240.460393,-9.486946000000001,153.748221,35.06961,101.324437,21.085055,309.51865499999997,101.183432,25.952294000000002,0.0,0.0,1048.098786,0.0,0.0,0.0,2012-01-07 05:00:00
150,184.8434,27.175,-19.920942999999998,-40.959227,-1519.612929,248.909394,-10.734005999999999,177.380406,12.971586,70.356646,27.203178,344.868168,84.92220999999999,27.047328000000004,0.0,0.0,1021.373352,0.0,0.0,0.0,2012-01-07 06:00:00
151,186.5962,28.773,-20.653487,-43.305688,-1612.019392,243.057842,-11.862169999999999,176.824355,10.423596,57.589224,34.081745,342.34320299999996,75.511365,45.553394,0.0,0.0,2087.0,0.0,0.0,0.0,2012-01-07 07:00:00
152,188.1897,31.0879,-20.574924,-43.965405,-1712.120437,229.656223,-11.019533000000001,211.40472400000002,25.773092000000002,93.90958499999999,45.682845,310.176466,82.508729,50.616033,0.0,0.0,2087.0,0.0,0.0,0.0,2012-01-07 08:00:00
153,205.5187,33.1634,-20.665509,-36.467954999999996,-1775.6717449999999,214.617756,-7.595146000000001,372.664277,41.52138,166.370125,69.162642,501.825738,88.59679200000001,81.04612,0.0,0.0,1145.913949,0.0,0.0,0.0,2012-01-07 09:00:00
154,221.9315,33.528,-18.478458,-26.950768,-1774.29732,245.95129500000002,-6.760447,484.17809000000005,39.815296000000004,234.535492,71.629192,572.198709,98.628485,115.834832,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-07 10:00:00
155,228.0664,33.5087,-16.598558999999998,-20.875947,-1769.189741,284.306243,-6.480108,545.945686,51.773489,251.131189,72.949559,421.24627599999997,99.45133299999999,138.714958,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-07 11:00:00
156,231.5721,34.0366,-16.090571,-19.915569,-1797.097259,287.14513900000003,-4.809007,547.843113,77.91445,259.151514,79.35486999999999,431.715,97.207722,128.999382,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-07 12:00:00
157,231.8111,33.5302,-17.665324,-20.24689,-1781.388861,283.771238,-2.817757,521.800128,82.798289,243.093993,68.277074,359.43046,92.652538,125.142426,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-07 13:00:00
158,225.1583,32.4041,-17.541926999999998,-22.966253,-1748.627903,302.299623,2.36649,442.06808,83.289426,214.425915,63.326049,285.305552,82.93717,137.47481100000002,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-07 14:00:00
159,221.8917,31.7836,-15.401210999999998,-29.339496,-1748.0537329999997,291.62894,3.8861449999999995,319.98725,83.581112,172.60578600000002,76.002999,231.982254,76.62580600000001,155.756826,0.0,0.0,1909.911707,0.0,0.0,0.0,2012-01-07 15:00:00
160,216.5536,32.4013,-16.399053,-49.287494,-1843.603805,274.922932,-1.808921,50.60068,47.508435,53.24286800000001,66.504338,78.063509,72.748754,128.00941699999998,0.0,216.0,2087.0,907.214493,0.0,1400.0,2012-01-07 16:00:00
161,216.2349,35.7839,-18.914034,-54.146818,-2031.3234559999999,261.09788199999997,-10.230437,77.8472,27.055023,60.03405,64.292135,79.536405,83.84411800000001,149.19831499999998,630.0,0.0,2087.0,957.0,29.2,1400.0,2012-01-07 17:00:00
162,256.6295,37.2536,-20.888807,-55.53739300000001,-2119.893012,242.868194,-12.526423,93.97269200000001,20.592392999999998,55.823517,64.983448,103.733988,83.14785,165.076301,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-07 18:00:00
163,274.1578,37.9161,-26.589709000000003,-55.388348,-2159.684929,217.60178100000002,-16.02032,83.963766,16.237647,43.599389,61.665144999999995,132.139847,59.94641,175.26011200000002,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-07 19:00:00
164,279.4959,37.9758,-27.574099,-55.470248,-2168.57084,187.54558600000001,-17.89994,100.08925699999999,19.712179000000003,43.599389,54.060697999999995,116.148401,46.694862,194.14944,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-07 20:00:00
165,266.9473,36.4336,-29.013459,-54.000583999999996,-2079.461609,165.691482,-17.77422,95.084795,28.884943,45.636744,53.88786999999999,116.35881499999999,32.140619,212.326996,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-07 21:00:00
166,257.3864,34.0634,-27.184532,-50.385154,-1937.75908,146.088293,-17.344539,118.71698,31.456096999999996,42.920271,51.468274,148.131294,26.615398,166.226086,630.0,183.476476,2087.0,957.0,146.0,1400.0,2012-01-07 22:00:00
167,249.7776,31.4321,-26.03763,-45.954433,-1783.290469,145.280799,-15.794135,151.524015,29.440868,42.648623,63.808216,159.91446499999998,30.051816,78.130641,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-07 23:00:00
168,229.4607,28.7458,-23.98818,-43.18823,-1622.058698,115.571244,-14.007701,142.905218,21.657917,37.894796,65.951287,172.118464,35.487196999999995,37.888159,630.0,198.283065,2087.0,419.194983,146.0,1400.0,2012-01-08 00:00:00
169,207.9488,26.4984,-20.802654,-40.384715,-1486.4962269999999,96.595443,-12.209103,159.58676100000002,8.871639,36.944031,53.161991,148.762535,31.466812,82.620278,630.0,0.0,2087.0,251.729575,146.0,1400.0,2012-01-08 01:00:00
170,189.7831,25.2934,-17.28358,-38.460245,-1420.73219,88.735837,-11.778133,169.873712,5.350779,33.412616,43.414474,156.547845,24.324451999999997,167.75913300000002,358.62147799999997,153.908699,2087.0,0.0,0.0,1400.0,2012-01-08 02:00:00
171,178.7881,25.0014,-13.926905999999999,-37.98876,-1399.7682,80.491202,-12.450617,172.931995,3.8219849999999997,31.375261,44.831666,208.730459,16.261222,148.48654299999998,0.0,0.0,2087.0,571.542869,0.0,1400.0,2012-01-08 03:00:00
172,173.928,25.0307,-13.148164999999999,-38.064303,-1406.836405,79.822322,-11.975967,173.488046,4.053621,43.327742,42.550332,216.094941,13.094325999999999,92.201821,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-01-08 04:00:00
173,172.0159,25.5324,-13.973139999999999,-38.873545,-1441.9448,95.33802,-10.832406,153.470195,3.7293309999999997,43.735213,37.22722,252.49652400000002,17.743598000000002,50.754803,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-01-08 05:00:00
174,172.0955,26.2809,-17.489739,-40.294796999999996,-1492.642762,123.03288400000001,-10.329775,110.93226000000001,2.177373,28.522965000000003,34.358270000000005,297.52507,29.894594,53.71139300000001,630.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-08 06:00:00
175,174.0475,26.8996,-17.230412,-41.068273,-1513.3354550000001,150.613825,-11.69431,86.744023,2.87228,26.078139,41.478797,277.114935,31.354511,48.236226,630.0,0.0,2087.0,0.0,146.0,1400.0,2012-01-08 07:00:00
176,168.2712,28.2802,-15.520918,-40.550647999999995,-1563.689507,175.64271100000002,-11.300412,125.780351,9.309839,67.602451,54.203249,313.481329,40.219509,78.671204,221.968658,0.0,2087.0,0.0,0.0,1400.0,2012-01-08 08:00:00
178,199.7025,31.706,-11.947539,-26.302738,-1674.530057,243.33130099999997,-6.395868,320.844967,33.215123,237.932031,88.31552099999999,454.56985099999997,67.71477800000001,187.401308,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-08 10:00:00
179,211.6138,31.976,-9.834203,-20.060033999999998,-1674.5254289999998,295.724134,-6.053518,415.692852,39.038744,274.54129,131.980072,369.473004,85.629878,144.377993,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-08 11:00:00
180,220.4576,32.4974,-8.500972,-16.158081,-1694.446516,304.56917599999997,-5.829636,464.272966,40.652821,266.317088,136.369894,331.87433300000004,86.393715,146.590793,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-08 12:00:00
181,222.2502,32.5092,-13.5957,-17.217553,-1717.3941949999999,306.270683,-2.894877,454.38257999999996,38.443717,246.67734900000002,121.10043600000002,301.409052,90.59160200000001,151.985533,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-08 13:00:00
182,209.0642,31.1962,-15.961388000000001,-20.3101,-1672.764734,301.39626,2.510759,389.467003,34.86515,221.221552,102.551885,258.956043,91.652405,127.861135,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-08 14:00:00
183,205.7577,30.6174,-19.173076000000002,-26.874156,-1679.5287870000002,297.660279,-9.350414,287.250308,26.27608,213.034219,97.415772,192.79834499999998,83.783511,157.878616,0.0,0.0,2087.0,0.0,0.0,0.0,2012-01-08 15:00:00
184,201.7342,31.2394,-22.716907,-47.346654,-1780.074868,274.772728,-6.267386,45.43799,8.547349,86.927131,92.49771700000001,30.930823999999998,66.61710500000001,139.835778,0.0,81.24714499999999,2087.0,957.0,146.0,1400.0,2012-01-08 16:00:00
186,242.2882,37.438,-28.664374,-55.876936,-2143.737963,260.215544,0.318614,49.210552,13.110567999999999,82.173303,91.979232,55.12840799999999,57.453323,164.419281,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-08 18:00:00
187,263.6806,38.9264,-28.172881,-58.92743299999999,-2222.775937,224.61672099999998,-7.872186,46.986346000000005,15.033142000000002,61.66393299999999,71.170702,55.549234999999996,76.319934,189.98831299999998,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-08 19:00:00
188,270.4928,39.2439,-25.056662,-59.811824,-2224.824603,210.35623900000002,-14.037782,39.757677,27.495131,72.801472,48.461061,44.186892,91.795047,194.587454,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-08 20:00:00
189,269.218,37.6907,-22.809305,-57.591991,-2139.747353,220.451716,-15.520173999999999,48.6545,29.603013,83.53154,50.362171999999994,53.655511,75.443984,225.68640499999998,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-08 21:00:00
190,259.9758,34.6666,-23.780368,-52.54956899999999,-1968.856712,221.14242599999997,-17.787343,50.044629,21.194646,72.258177,50.500434999999996,54.91799399999999,64.281239,257.716135,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-08 22:00:00
191,245.515,30.8311,-22.991806,-45.539178,-1746.874157,187.37763600000002,-15.315795999999999,47.820423,8.153569000000001,53.107043999999995,54.821143000000006,52.393029,54.016904000000004,236.198727,630.0,143.73771200000002,2087.0,912.7180800000001,146.0,1400.0,2012-01-08 23:00:00
192,220.1389,28.0123,-20.300055,-39.93472,-1591.494289,159.394134,-11.533574,45.318191999999996,5.582415,49.9831,53.023729,56.601304000000006,57.924988,191.083346,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 00:00:00
193,200.6188,26.5892,-18.176527,-38.265166,-1500.95957,149.27123400000002,-9.551464999999999,34.197163,8.709494,58.53999,40.752918,72.17192299999999,63.045925,131.951537,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 01:00:00
194,185.919,25.9237,-15.346472,-38.805303,-1450.699828,145.843964,-8.513241,41.425832,7.713461,69.81335200000001,33.3213,94.054955,53.590159,134.57961799999998,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 02:00:00
195,180.78,25.7573,-13.355864000000002,-39.340742,-1458.4383990000001,153.349426,-5.750938,55.327117,3.9609669999999997,67.640174,25.578591,80.16764599999999,50.10882,128.337927,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 03:00:00
196,177.9914,26.8237,-12.955300999999999,-41.036584999999995,-1528.5184359999998,156.38978,-5.61488,49.766603,7.088045,91.952605,24.057702,69.22613,44.898042,135.017631,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 04:00:00
197,176.876,30.4818,-14.934141,-46.692815,-1746.26968,147.02385,-5.997968,36.699394,5.327616,94.940725,26.235339,72.38233699999999,35.599498,141.806839,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 05:00:00
198,179.7841,36.6684,-26.578689,1143.2794119999999,-2103.7324329999997,122.67116299999999,-7.282083999999999,27.802571999999998,5.142307,80.407596,33.148472,67.75323399999999,33.286092,176.519401,33.013071000000004,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 06:00:00
199,203.7261,41.9664,-10.148585,1135.166409,-2382.142977,96.027226,-9.318144,29.470726000000003,5.327616,74.43135600000001,38.644412,71.119854,33.10641,166.609348,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-01-09 07:00:00
200,229.2615,43.062,-5.923058999999999,1136.875137,-2427.418191,59.10416,-10.929235,80.580439,12.324188000000001,105.741502,35.744332,121.92683999999998,45.868427000000004,157.425738,0.0,0.0,2087.0,191.4,0.0,1400.0,2012-01-09 08:00:00
201,269.2976,43.3702,-6.7506,320.118092,-2393.186848,56.415818,-6.243625,234.473438,28.139444,164.597404,47.157745,232.85183500000002,59.701294999999995,198.740024,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 09:00:00
202,285.0731,43.1657,-7.652734,-42.319145,-2343.111698,41.698795000000004,-0.872439,369.896205,37.030966,209.122159,89.240412,336.009954,60.655393999999994,189.676273,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 10:00:00
203,290.3315,42.4118,-10.447566,-34.993313,-2282.0213870000002,44.132656,-0.13048900000000002,432.386365,50.630345,249.08217599999998,125.506619,313.180786,63.724486999999996,151.345248,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 11:00:00
204,293.16,41.9404,0.706713,-31.984256,-2248.616648,58.643227,0.632654,453.520309,61.865393000000005,257.180223,148.45029499999998,321.137398,64.668006,140.750169,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 12:00:00
205,274.8748,40.1972,-3.0278490000000002,-30.303535999999998,-2142.77395,54.346954000000004,0.340235,432.170363,49.9592,240.41685499999997,163.263949,315.83541,59.664714000000004,125.50593500000001,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 13:00:00
206,278.0618,39.616,-14.719103,-33.822745,-2131.979411,41.154061999999996,-2.286835,375.340911,35.004131,206.45298200000002,164.605377,258.02860499999997,52.257564,104.823594,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 14:00:00
207,281.2886,39.5879,-22.642717,-40.937413,-2173.2882210000002,38.464199,-4.896903,283.422488,23.315818,152.837617,146.90291000000002,175.98396499999998,38.477861,73.328771,307.32791000000003,0.0,2087.0,0.0,0.0,1400.0,2012-01-09 15:00:00
208,274.596,40.8395,-34.130115999999994,1136.7042609999999,-2325.552285,10.028499,-14.566870000000002,37.796924,3.173406,22.410901000000003,114.61974199999999,14.097723,20.101925,29.565904999999997,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-09 16:00:00
209,275.1537,43.7991,-39.078409,1132.318012,-2518.4864789999997,-7.583997999999999,-18.25512,31.694932,2.988098,26.349785999999998,119.80459099999999,20.410135999999998,17.608837,34.876816999999996,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-09 17:00:00
210,303.5176,45.2206,-40.738777,1130.727685,-2604.1094989999997,-14.826687,-18.911094,26.134417000000003,2.038392,22.275077,126.30293600000002,17.043515,18.619548,38.928441,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-09 18:00:00
212,316.5044,44.2614,-40.584354,1132.143931,-2542.80157,-16.208479999999998,-20.771577,27.524546,2.061556,23.769137,108.570751,24.828825,25.177942,22.8862,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-09 20:00:00
213,306.9435,41.3263,-38.76787,1136.854728,-2372.28174,-16.833873999999998,-20.805667,19.4618,2.362682,30.831967,109.331195,25.249651999999998,21.022795000000002,18.725073000000002,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-01-09 21:00:00
